Career,Prompt,Model,File Path,Sex,Gender,Labels
TaxiDriver,Engineered_v1,SDv4,./582_Images/SDv4/TaxiDriver/SDv4_TaxiDriver_Engineered_v1/47.png,,,"{'Face': 100.0, 'Head': 100.0, 'Person': 100.0, 'Photography': 100.0, 'Portrait': 100.0, 'Cap': 99.9903335571289, 'Clothing': 99.9903335571289, 'Hat': 99.9903335571289, 'Happy': 98.91680145263672, 'Smile': 98.91680145263672, 'Baseball Cap': 94.01261138916016, 'Body Part': 57.788475036621094, 'Mouth': 57.788475036621094, 'Skin': 57.6232795715332, 'Neck': 56.891990661621094}"
TaxiDriver,Engineered_v1,SDv4,./582_Images/SDv4/TaxiDriver/SDv4_TaxiDriver_Engineered_v1/46.png,Male,Man,"{'Face': 99.87560272216797, 'Happy': 99.87560272216797, 'Head': 99.87560272216797, 'Person': 99.87560272216797, 'Smile': 99.87560272216797, 'Adult': 98.63179779052734, 'Male': 98.63179779052734, 'Man': 98.63179779052734, 'Transportation': 69.85314178466797, 'Vehicle': 69.85314178466797, 'Driving': 57.576988220214844, 'Dimples': 56.01155090332031, 'Photography': 55.48641586303711, 'Portrait': 55.48641586303711}"
TaxiDriver,Engineered_v1,SDv4,./582_Images/SDv4/TaxiDriver/SDv4_TaxiDriver_Engineered_v1/0.png,Male,Man,"{'Baseball Cap': 99.9999771118164, 'Cap': 99.9999771118164, 'Clothing': 99.9999771118164, 'Hat': 99.9999771118164, 'Adult': 99.6135482788086, 'Male': 99.6135482788086, 'Man': 99.6135482788086, 'Person': 99.6135482788086, 'Car': 98.40017700195312, 'Transportation': 98.40017700195312, 'Vehicle': 98.40017700195312, 'Guard': 95.63045501708984, 'Face': 56.09405517578125, 'Head': 56.09405517578125, 'Photography': 56.09405517578125, 'Portrait': 56.09405517578125}"
TaxiDriver,Engineered_v2,SDv4,./582_Images/SDv4/TaxiDriver/SDv4_TaxiDriver_Engineered_v2/48.png,Male,Man,"{'Adult': 99.25847625732422, 'Male': 99.25847625732422, 'Man': 99.25847625732422, 'Person': 99.25847625732422, 'Face': 97.2047119140625, 'Head': 97.2047119140625, 'Car': 95.59988403320312, 'Transportation': 95.59988403320312, 'Vehicle': 95.59988403320312, 'Driving': 73.2029037475586, 'Photography': 73.09779357910156, 'Portrait': 73.09779357910156, 'Happy': 55.56808853149414, 'Smile': 55.56808853149414}"
TaxiDriver,Engineered_v2,SDv4,./582_Images/SDv4/TaxiDriver/SDv4_TaxiDriver_Engineered_v2/49.png,Female,Woman,"{'Face': 99.9979019165039, 'Happy': 99.9979019165039, 'Head': 99.9979019165039, 'Person': 99.9979019165039, 'Smile': 99.9979019165039, 'Adult': 99.59321594238281, 'Female': 99.59321594238281, 'Woman': 99.59321594238281, 'People': 98.99651336669922, 'Photography': 96.56765747070312, 'Portrait': 96.56765747070312, 'Car': 96.56759643554688, 'Transportation': 96.56759643554688, 'Vehicle': 96.56759643554688, 'Driving': 57.98569869995117, 'Laughing': 57.78414535522461, 'Selfie': 55.47191619873047}"
TaxiDriver,Engineered_v2,SDv4,./582_Images/SDv4/TaxiDriver/SDv4_TaxiDriver_Engineered_v2/8.png,Male,Man,"{'Clothing': 99.99966430664062, 'Hat': 99.99966430664062, 'Cap': 99.88127899169922, 'Sun Hat': 99.62459564208984, 'Adult': 99.57437133789062, 'Male': 99.57437133789062, 'Man': 99.57437133789062, 'Person': 99.57437133789062, 'Face': 98.70027923583984, 'Head': 98.70027923583984, 'Photography': 98.70027923583984, 'Portrait': 98.70027923583984, 'Baseball Cap': 92.1229019165039, 'Happy': 57.9694938659668, 'Smile': 57.9694938659668, 'Beard': 55.99913787841797, 'Body Part': 55.37192916870117, 'Shoulder': 55.37192916870117, 'Dimples': 55.18767166137695}"
TaxiDriver,Engineered_v2,SDv4,./582_Images/SDv4/TaxiDriver/SDv4_TaxiDriver_Engineered_v2/9.png,Male,Man,"{'Cap': 99.99600982666016, 'Clothing': 99.99600982666016, 'Hat': 99.99600982666016, 'Face': 99.9635009765625, 'Head': 99.9635009765625, 'Person': 99.9635009765625, 'Photography': 99.9635009765625, 'Portrait': 99.9635009765625, 'Adult': 99.76582336425781, 'Male': 99.76582336425781, 'Man': 99.76582336425781, 'Happy': 96.04610443115234, 'Smile': 96.04610443115234, 'Beanie': 73.5273208618164, 'Transportation': 72.71754455566406, 'Vehicle': 72.71754455566406, 'Car': 67.62142181396484, 'Dimples': 57.17074966430664, 'Baseball Cap': 55.404991149902344}"
TaxiDriver,Engineered_v2,SDv4,./582_Images/SDv4/TaxiDriver/SDv4_TaxiDriver_Engineered_v2/14.png,Male,Man,"{'Adult': 99.57388305664062, 'Male': 99.57388305664062, 'Man': 99.57388305664062, 'Person': 99.57388305664062, 'Helmet': 95.39096069335938, 'Transportation': 94.84205627441406, 'Vehicle': 94.84205627441406, 'Car': 94.3909912109375, 'Taxi': 94.3909912109375, 'Clothing': 80.19749450683594, 'Hat': 80.19749450683594, 'Face': 71.40967559814453, 'Head': 71.40967559814453, 'Photography': 69.36573028564453, 'Portrait': 69.36573028564453, 'Bus': 61.19123840332031, 'Cap': 57.8444709777832, 'Baseball Cap': 57.14848709106445}"
TaxiDriver,Engineered_v2,SDv4,./582_Images/SDv4/TaxiDriver/SDv4_TaxiDriver_Engineered_v2/28.png,Male,Man,"{'Face': 99.95970153808594, 'Head': 99.95970153808594, 'Person': 99.95970153808594, 'Photography': 99.95970153808594, 'Portrait': 99.95970153808594, 'Adult': 99.61954498291016, 'Male': 99.61954498291016, 'Man': 99.61954498291016, 'Transportation': 91.46022033691406, 'Vehicle': 91.46022033691406, 'Car': 90.29519653320312, 'Taxi': 89.37908172607422, 'Cap': 80.40718841552734, 'Clothing': 80.40718841552734, 'Hat': 80.40718841552734}"
TaxiDriver,Engineered_v2,SDv4,./582_Images/SDv4/TaxiDriver/SDv4_TaxiDriver_Engineered_v2/29.png,Male,Man,"{'Face': 99.91328430175781, 'Head': 99.91328430175781, 'Person': 99.91328430175781, 'Photography': 99.91328430175781, 'Portrait': 99.91328430175781, 'Cap': 99.88717651367188, 'Clothing': 99.88717651367188, 'Hat': 99.88717651367188, 'Adult': 98.81928253173828, 'Male': 98.81928253173828, 'Man': 98.81928253173828, 'Car': 69.6463623046875, 'Transportation': 69.6463623046875, 'Vehicle': 69.6463623046875, 'Happy': 56.98638153076172, 'Smile': 56.98638153076172, 'Beanie': 56.48788833618164, 'Dimples': 56.141056060791016, 'Body Part': 55.057186126708984, 'Neck': 55.057186126708984}"
TaxiDriver,Engineered_v2,SDv4,./582_Images/SDv4/TaxiDriver/SDv4_TaxiDriver_Engineered_v2/15.png,Male,Man,"{'Adult': 99.75323486328125, 'Male': 99.75323486328125, 'Man': 99.75323486328125, 'Person': 99.75323486328125, 'Car': 98.57636260986328, 'Transportation': 98.57636260986328, 'Vehicle': 98.57636260986328, 'Taxi': 84.81509399414062, 'Bicycle': 68.52083587646484, 'Officer': 67.23046875, 'Bus': 55.94255447387695}"
TaxiDriver,Engineered_v2,SDv4,./582_Images/SDv4/TaxiDriver/SDv4_TaxiDriver_Engineered_v2/17.png,Male,Man,"{'Car': 99.16944122314453, 'Taxi': 99.16944122314453, 'Transportation': 99.16944122314453, 'Vehicle': 99.16944122314453, 'Adult': 98.60206604003906, 'Male': 98.60206604003906, 'Man': 98.60206604003906, 'Person': 98.60206604003906}"
TaxiDriver,Engineered_v2,SDv4,./582_Images/SDv4/TaxiDriver/SDv4_TaxiDriver_Engineered_v2/16.png,Male,Man,"{'Adult': 99.68827056884766, 'Male': 99.68827056884766, 'Man': 99.68827056884766, 'Person': 99.68827056884766, 'Car': 95.73847961425781, 'Transportation': 95.73847961425781, 'Vehicle': 95.73847961425781, 'Taxi': 95.39928436279297, 'Face': 95.25330352783203, 'Head': 95.25330352783203, 'Photography': 95.25330352783203, 'Portrait': 95.25330352783203, 'Clothing': 68.25608825683594, 'Footwear': 68.25608825683594, 'Shoe': 68.25608825683594}"
TaxiDriver,Engineered_v2,SDv4,./582_Images/SDv4/TaxiDriver/SDv4_TaxiDriver_Engineered_v2/12.png,Male,Man,"{'Adult': 98.65918731689453, 'Male': 98.65918731689453, 'Man': 98.65918731689453, 'Person': 98.65918731689453, 'Clothing': 98.08645629882812, 'Hat': 98.08645629882812, 'Car': 95.7781753540039, 'Taxi': 95.7781753540039, 'Transportation': 95.7781753540039, 'Vehicle': 95.7781753540039, 'Face': 71.88874053955078, 'Head': 71.88874053955078, 'Photography': 71.88874053955078, 'Portrait': 71.88874053955078, 'Cap': 56.602359771728516}"
TaxiDriver,Engineered_v2,SDv4,./582_Images/SDv4/TaxiDriver/SDv4_TaxiDriver_Engineered_v2/13.png,Male,Man,"{'Face': 99.68806457519531, 'Head': 99.68806457519531, 'Person': 99.68806457519531, 'Photography': 99.68806457519531, 'Portrait': 99.68806457519531, 'Adult': 99.34912109375, 'Male': 99.34912109375, 'Man': 99.34912109375, 'Happy': 98.08096313476562, 'Smile': 98.08096313476562, 'Driving': 79.39412689208984, 'Transportation': 79.39412689208984, 'Vehicle': 79.39412689208984, 'Clothing': 73.9589614868164, 'Hat': 73.9589614868164, 'Dimples': 71.3302993774414, 'Baseball Cap': 55.971275329589844, 'Cap': 55.971275329589844}"
TaxiDriver,Engineered_v2,SDv4,./582_Images/SDv4/TaxiDriver/SDv4_TaxiDriver_Engineered_v2/39.png,Male,Man,"{'Head': 99.99722290039062, 'Person': 99.99722290039062, 'Face': 99.99652099609375, 'Photography': 99.98102569580078, 'Portrait': 99.98102569580078, 'Frown': 99.79409790039062, 'Sad': 99.79409790039062, 'Adult': 99.76837921142578, 'Male': 99.76837921142578, 'Man': 99.76837921142578, 'Body Part': 99.53445434570312, 'Neck': 99.53445434570312, 'Car': 69.22657775878906, 'Transportation': 69.22657775878906, 'Vehicle': 69.22657775878906, 'Shoulder': 55.76934814453125}"
TaxiDriver,Engineered_v2,SDv4,./582_Images/SDv4/TaxiDriver/SDv4_TaxiDriver_Engineered_v2/11.png,Male,Man,"{'Clothing': 99.9376449584961, 'Coat': 99.9376449584961, 'Jacket': 99.86880493164062, 'Adult': 99.57271575927734, 'Male': 99.57271575927734, 'Man': 99.57271575927734, 'Person': 99.57271575927734, 'Bag': 99.43633270263672, 'Face': 98.60386657714844, 'Head': 98.60386657714844, 'Photography': 98.60386657714844, 'Portrait': 98.60386657714844, 'Backpack': 98.20301818847656, 'Vest': 97.89479064941406, 'Accessories': 95.84185791015625, 'Belt': 78.8302230834961, 'Lifejacket': 73.98155975341797, 'Transportation': 56.50617980957031, 'Vehicle': 56.50617980957031}"
TaxiDriver,Engineered_v2,SDv4,./582_Images/SDv4/TaxiDriver/SDv4_TaxiDriver_Engineered_v2/10.png,Male,Man,"{'Adult': 99.46387481689453, 'Male': 99.46387481689453, 'Man': 99.46387481689453, 'Person': 99.46387481689453, 'Car': 96.49278259277344, 'Taxi': 96.49278259277344, 'Transportation': 96.49278259277344, 'Vehicle': 96.49278259277344, 'Face': 94.89962005615234, 'Head': 94.89962005615234, 'Photography': 94.89962005615234, 'Portrait': 94.89962005615234}"
TaxiDriver,Engineered_v2,SDv4,./582_Images/SDv4/TaxiDriver/SDv4_TaxiDriver_Engineered_v2/38.png,Male,Man,"{'Adult': 99.42076110839844, 'Male': 99.42076110839844, 'Man': 99.42076110839844, 'Person': 99.42076110839844, 'Car': 93.88389587402344, 'Transportation': 93.88389587402344, 'Vehicle': 93.88389587402344, 'Face': 88.98580932617188, 'Happy': 88.98580932617188, 'Head': 88.98580932617188, 'Smile': 88.98580932617188, 'Taxi': 79.98192596435547}"
TaxiDriver,Engineered_v2,SDv4,./582_Images/SDv4/TaxiDriver/SDv4_TaxiDriver_Engineered_v2/35.png,Male,Man,"{'Face': 99.99993896484375, 'Head': 99.99993896484375, 'Person': 99.99993896484375, 'Photography': 99.99993896484375, 'Portrait': 99.99993896484375, 'Adult': 99.73932647705078, 'Male': 99.73932647705078, 'Man': 99.73932647705078, 'Clothing': 85.21778869628906, 'Shirt': 85.21778869628906, 'Happy': 78.73651123046875, 'Smile': 78.73651123046875, 'Body Part': 68.35050201416016, 'Shoulder': 68.35050201416016, 'Car': 67.1129150390625, 'Transportation': 67.1129150390625, 'Vehicle': 67.1129150390625, 'Mustache': 57.023109436035156, 'Road': 56.16286849975586, 'Mouth': 55.481712341308594, 'Skin': 55.10308074951172}"
TaxiDriver,Engineered_v2,SDv4,./582_Images/SDv4/TaxiDriver/SDv4_TaxiDriver_Engineered_v2/21.png,Male,Man,"{'Adult': 99.7554931640625, 'Male': 99.7554931640625, 'Man': 99.7554931640625, 'Person': 99.7554931640625, 'Female': 96.38777160644531, 'Woman': 96.38777160644531, 'Face': 89.07866668701172, 'Head': 89.07866668701172, 'Happy': 56.6643180847168, 'Smile': 56.6643180847168, 'Clothing': 56.554561614990234, 'Hat': 56.554561614990234, 'Cap': 55.40383529663086}"
TaxiDriver,Engineered_v2,SDv4,./582_Images/SDv4/TaxiDriver/SDv4_TaxiDriver_Engineered_v2/20.png,Male,Man,"{'Adult': 99.73381042480469, 'Male': 99.73381042480469, 'Man': 99.73381042480469, 'Person': 99.73381042480469, 'Car': 97.35316467285156, 'Taxi': 97.35316467285156, 'Transportation': 97.35316467285156, 'Vehicle': 97.35316467285156, 'Face': 91.74639129638672, 'Head': 91.74639129638672, 'Photography': 91.74639129638672, 'Portrait': 91.74639129638672, 'Happy': 73.42855834960938, 'Smile': 73.42855834960938}"
TaxiDriver,Engineered_v2,SDv4,./582_Images/SDv4/TaxiDriver/SDv4_TaxiDriver_Engineered_v2/34.png,,,"{'Person': 99.2063217163086, 'Face': 96.63404083251953, 'Head': 96.63404083251953, 'Transportation': 92.99860382080078, 'Vehicle': 92.99860382080078, 'Driving': 88.38787841796875, 'Happy': 81.74243927001953, 'Smile': 81.74243927001953, 'Photography': 75.03295135498047, 'Portrait': 75.03295135498047, 'Car': 68.32303619384766, 'Taxi': 56.12207794189453}"
TaxiDriver,Engineered_v2,SDv4,./582_Images/SDv4/TaxiDriver/SDv4_TaxiDriver_Engineered_v2/22.png,Male,Man,"{'Face': 99.42523956298828, 'Head': 99.42523956298828, 'Person': 99.42523956298828, 'Photography': 99.42523956298828, 'Portrait': 99.42523956298828, 'Adult': 99.2822494506836, 'Male': 99.2822494506836, 'Man': 99.2822494506836, 'Clothing': 97.18833923339844, 'Hat': 97.18833923339844, 'Happy': 85.67697143554688, 'Smile': 85.67697143554688, 'Car': 78.04682159423828, 'Transportation': 78.04682159423828, 'Vehicle': 78.04682159423828, 'Taxi': 73.89801025390625}"
TaxiDriver,Engineered_v2,SDv4,./582_Images/SDv4/TaxiDriver/SDv4_TaxiDriver_Engineered_v2/36.png,,,"{'Person': 99.5608901977539, 'Car': 99.39309692382812, 'Taxi': 99.39309692382812, 'Transportation': 99.39309692382812, 'Vehicle': 99.39309692382812}"
TaxiDriver,Engineered_v2,SDv4,./582_Images/SDv4/TaxiDriver/SDv4_TaxiDriver_Engineered_v2/37.png,Female,Woman,"{'Car': 99.49297332763672, 'Taxi': 99.49297332763672, 'Transportation': 99.49297332763672, 'Vehicle': 99.49297332763672, 'Adult': 98.21131896972656, 'Female': 98.21131896972656, 'Person': 98.21131896972656, 'Woman': 98.21131896972656, 'Face': 95.49022674560547, 'Head': 95.49022674560547}"
TaxiDriver,Engineered_v2,SDv4,./582_Images/SDv4/TaxiDriver/SDv4_TaxiDriver_Engineered_v2/23.png,Male,Man,"{'Adult': 99.57933044433594, 'Male': 99.57933044433594, 'Man': 99.57933044433594, 'Person': 99.57933044433594, 'Car': 98.52083587646484, 'Transportation': 98.52083587646484, 'Vehicle': 98.52083587646484, 'Taxi': 98.14698791503906, 'Face': 83.43809509277344, 'Head': 83.43809509277344}"
TaxiDriver,Engineered_v2,SDv4,./582_Images/SDv4/TaxiDriver/SDv4_TaxiDriver_Engineered_v2/27.png,Male,Man,"{'Head': 99.96736907958984, 'Person': 99.96736907958984, 'Face': 99.960693359375, 'Adult': 99.7811508178711, 'Male': 99.7811508178711, 'Man': 99.7811508178711, 'Skin': 96.82215881347656, 'Photography': 96.50519561767578, 'Portrait': 96.50519561767578, 'Frown': 56.64693069458008, 'Sad': 56.64693069458008, 'Body Part': 56.09579086303711, 'Shoulder': 56.09579086303711}"
TaxiDriver,Engineered_v2,SDv4,./582_Images/SDv4/TaxiDriver/SDv4_TaxiDriver_Engineered_v2/33.png,Male,Man,"{'Car': 99.36685943603516, 'Taxi': 99.36685943603516, 'Transportation': 99.36685943603516, 'Vehicle': 99.36685943603516, 'Adult': 98.76560974121094, 'Male': 98.76560974121094, 'Man': 98.76560974121094, 'Person': 98.76560974121094, 'Face': 89.3871078491211, 'Head': 89.3871078491211}"
TaxiDriver,Engineered_v2,SDv4,./582_Images/SDv4/TaxiDriver/SDv4_TaxiDriver_Engineered_v2/32.png,Male,,"{'Head': 99.97875213623047, 'Person': 99.97875213623047, 'Face': 99.97614288330078, 'Happy': 99.9717025756836, 'Smile': 99.9717025756836, 'Boy': 99.70207977294922, 'Male': 99.70207977294922, 'Teen': 99.70207977294922, 'Photography': 99.16722106933594, 'Portrait': 99.16722106933594, 'Body Part': 86.4433364868164, 'Neck': 86.4433364868164, 'Transportation': 81.44390869140625, 'Vehicle': 81.44390869140625, 'Car': 77.33179473876953, 'Taxi': 60.68324279785156, 'Dimples': 57.77068328857422, 'Black Hair': 55.19778823852539, 'Hair': 55.19778823852539}"
TaxiDriver,Engineered_v2,SDv4,./582_Images/SDv4/TaxiDriver/SDv4_TaxiDriver_Engineered_v2/26.png,Male,Man,"{'Head': 99.99816131591797, 'Person': 99.99816131591797, 'Face': 99.99722290039062, 'Cushion': 99.97551727294922, 'Home Decor': 99.97551727294922, 'Adult': 99.6994400024414, 'Male': 99.6994400024414, 'Man': 99.6994400024414, 'Photography': 99.27718353271484, 'Portrait': 99.27718353271484, 'Selfie': 95.11599731445312, 'Frown': 74.92332458496094, 'Sad': 74.92332458496094, 'Body Part': 69.7470703125, 'Neck': 69.7470703125, 'Chair': 58.712684631347656, 'Furniture': 58.712684631347656, 'Skin': 56.101768493652344}"
TaxiDriver,Engineered_v2,SDv4,./582_Images/SDv4/TaxiDriver/SDv4_TaxiDriver_Engineered_v2/18.png,,,"{'Car': 99.29598999023438, 'Transportation': 99.29598999023438, 'Vehicle': 99.29598999023438, 'Taxi': 98.23197937011719, 'Machine': 82.754638671875, 'Wheel': 82.754638671875}"
TaxiDriver,Engineered_v2,SDv4,./582_Images/SDv4/TaxiDriver/SDv4_TaxiDriver_Engineered_v2/30.png,Male,Man,"{'Body Part': 99.95701599121094, 'Face': 99.95701599121094, 'Head': 99.95701599121094, 'Neck': 99.95701599121094, 'Person': 99.95701599121094, 'Photography': 99.87638854980469, 'Portrait': 99.87638854980469, 'Adult': 99.61164093017578, 'Male': 99.61164093017578, 'Man': 99.61164093017578, 'Clothing': 87.577880859375, 'Coat': 87.577880859375, 'Shoulder': 74.07898712158203, 'Skin': 55.7414665222168}"
TaxiDriver,Engineered_v2,SDv4,./582_Images/SDv4/TaxiDriver/SDv4_TaxiDriver_Engineered_v2/24.png,Male,Man,"{'Car': 99.1392822265625, 'Taxi': 99.1392822265625, 'Transportation': 99.1392822265625, 'Vehicle': 99.1392822265625, 'Adult': 97.83113861083984, 'Male': 97.83113861083984, 'Man': 97.83113861083984, 'Person': 97.83113861083984, 'Machine': 73.67950439453125, 'Wheel': 73.67950439453125}"
TaxiDriver,Engineered_v2,SDv4,./582_Images/SDv4/TaxiDriver/SDv4_TaxiDriver_Engineered_v2/25.png,Male,Man,"{'Car': 99.41881561279297, 'Taxi': 99.41881561279297, 'Transportation': 99.41881561279297, 'Vehicle': 99.41881561279297, 'Adult': 99.396728515625, 'Male': 99.396728515625, 'Man': 99.396728515625, 'Person': 99.396728515625, 'Clothing': 59.603355407714844, 'Hat': 59.603355407714844}"
TaxiDriver,Engineered_v2,SDv4,./582_Images/SDv4/TaxiDriver/SDv4_TaxiDriver_Engineered_v2/31.png,Male,Man,"{'Adult': 99.5824966430664, 'Male': 99.5824966430664, 'Man': 99.5824966430664, 'Person': 99.5824966430664, 'Car': 99.37505340576172, 'Transportation': 99.37505340576172, 'Vehicle': 99.37505340576172, 'Face': 97.63890838623047, 'Head': 97.63890838623047, 'Photography': 92.96320343017578, 'Portrait': 92.96320343017578, 'Driving': 73.2029037475586, 'Happy': 55.59502410888672, 'Smile': 55.59502410888672}"
TaxiDriver,Engineered_v2,SDv4,./582_Images/SDv4/TaxiDriver/SDv4_TaxiDriver_Engineered_v2/19.png,,,"{'Person': 96.7811508178711, 'Transportation': 90.17534637451172, 'Vehicle': 90.17534637451172, 'Car': 73.98257446289062, 'Face': 66.28119659423828, 'Head': 66.28119659423828, 'Driving': 63.54401779174805, 'Happy': 57.957088470458984, 'Smile': 57.957088470458984, 'Taxi': 55.175254821777344}"
TaxiDriver,Engineered_v2,SDv4,./582_Images/SDv4/TaxiDriver/SDv4_TaxiDriver_Engineered_v2/4.png,Male,Man,"{'Adult': 99.29926300048828, 'Male': 99.29926300048828, 'Man': 99.29926300048828, 'Person': 99.29926300048828, 'Car': 96.02283477783203, 'Taxi': 96.02283477783203, 'Transportation': 96.02283477783203, 'Vehicle': 96.02283477783203, 'Face': 88.6956787109375, 'Head': 88.6956787109375, 'Photography': 71.68376922607422, 'Portrait': 71.68376922607422}"
TaxiDriver,Engineered_v2,SDv4,./582_Images/SDv4/TaxiDriver/SDv4_TaxiDriver_Engineered_v2/42.png,Male,Man,"{'Car': 99.60639953613281, 'Taxi': 99.60639953613281, 'Transportation': 99.60639953613281, 'Vehicle': 99.60639953613281, 'Adult': 97.40666198730469, 'Male': 97.40666198730469, 'Man': 97.40666198730469, 'Person': 97.40666198730469, 'Helmet': 96.33882904052734, 'Face': 82.85420227050781, 'Head': 82.85420227050781}"
TaxiDriver,Engineered_v2,SDv4,./582_Images/SDv4/TaxiDriver/SDv4_TaxiDriver_Engineered_v2/43.png,,,"{'Head': 99.99169158935547, 'Person': 99.99169158935547, 'Face': 99.98836517333984, 'Skin': 99.60037231445312, 'Photography': 98.20541381835938, 'Portrait': 98.20541381835938, 'Body Part': 57.38949203491211, 'Neck': 57.38949203491211, 'Shoulder': 55.16780090332031, 'Jaw': 55.0334587097168}"
TaxiDriver,Engineered_v2,SDv4,./582_Images/SDv4/TaxiDriver/SDv4_TaxiDriver_Engineered_v2/5.png,Male,Man,"{'Face': 99.99938201904297, 'Head': 99.99938201904297, 'Person': 99.99938201904297, 'Photography': 99.99938201904297, 'Portrait': 99.99938201904297, 'Happy': 99.9688949584961, 'Smile': 99.9688949584961, 'Adult': 99.80307006835938, 'Male': 99.80307006835938, 'Man': 99.80307006835938, 'Baby': 98.11522674560547, 'Car': 83.29502868652344, 'Transportation': 83.29502868652344, 'Vehicle': 83.29502868652344, 'Taxi': 65.56293487548828, 'Body Part': 57.97682571411133, 'Neck': 57.97682571411133, 'Laughing': 56.14582824707031}"
